variant,age,time_on_site,device,converted
A,43,116.11,Mobile,0
A,39,80.71,Desktop,0
A,18,103.51,Mobile,0
B,50,131.14,Desktop,0
A,56,123.76,Desktop,0
B,52,112.42,Mobile,0
A,43,99.87,Desktop,0
B,50,108.24,Desktop,0
A,44,96.7,Desktop,0
B,26,100.42,Mobile,0
A,25,83.7,Mobile,0
A,59,101.7,Desktop,0
A,20,91.99,Mobile,0
A,43,108.64,Desktop,0
A,25,115.36,Desktop,0
A,32,84.42,Desktop,0
B,25,104.0,Mobile,0
A,19,57.5,Desktop,0
A,47,143.98,Mobile,0
A,54,102.2,Mobile,0
A,44,78.45,Mobile,1
B,44,92.37,Mobile,1
A,23,91.14,Desktop,0
B,26,84.13,Desktop,1
B,46,88.99,Mobile,0
A,36,122.05,Desktop,0
B,41,107.09,Desktop,1
B,37,103.0,Mobile,0
A,49,92.98,Mobile,0
A,52,123.67,Mobile,0
B,21,71.88,Desktop,0
B,30,99.88,Desktop,0
B,22,66.12,Desktop,0
B,54,104.67,Desktop,0
B,28,101.1,Desktop,0
A,33,79.3,Mobile,0
A,44,107.1,Mobile,0
A,36,101.47,Desktop,0
B,43,82.26,Mobile,0
B,57,122.55,Desktop,0
B,52,128.2,Desktop,0
B,20,100.45,Mobile,0
A,46,97.28,Desktop,0
A,38,99.6,Mobile,0
B,49,109.19,Mobile,0
A,39,118.25,Desktop,0
A,21,81.41,Desktop,0
B,33,52.4,Desktop,1
B,18,108.09,Desktop,0
B,51,83.45,Mobile,0
A,45,135.59,Desktop,0
A,28,99.33,Mobile,0
B,20,114.83,Desktop,0
A,58,99.35,Desktop,0
B,54,100.56,Mobile,0
A,27,85.77,Mobile,0
A,33,61.87,Mobile,0
A,45,99.14,Mobile,0
B,46,89.76,Desktop,0
B,39,108.41,Desktop,0
B,26,78.77,Mobile,0
A,55,109.36,Desktop,0
B,29,73.01,Desktop,0
A,45,109.79,Mobile,0
A,22,107.98,Desktop,0
B,36,106.09,Desktop,0
A,29,93.87,Mobile,0
A,29,122.06,Desktop,0
A,18,77.01,Desktop,0
A,19,108.49,Mobile,1
A,45,127.18,Mobile,0
B,36,85.24,Mobile,0
B,48,106.99,Mobile,0
B,27,99.79,Desktop,0
A,18,109.23,Mobile,0
B,29,113.73,Mobile,1
A,49,124.35,Mobile,0
A,30,102.04,Mobile,1
A,41,102.71,Desktop,0
A,47,100.27,Mobile,0
B,59,87.62,Desktop,1
A,23,134.63,Desktop,0
B,47,140.74,Mobile,0
B,52,77.79,Desktop,0
B,54,96.53,Mobile,0
B,45,63.71,Mobile,1
A,49,99.38,Mobile,1
A,58,99.41,Desktop,0
A,54,123.92,Desktop,0
A,22,100.36,Desktop,0
B,41,49.48,Desktop,0
A,22,92.41,Mobile,1
A,49,75.95,Desktop,0
A,35,92.78,Desktop,1
A,48,82.42,Desktop,0
B,19,97.52,Mobile,0
A,52,88.87,Desktop,0
A,44,112.84,Desktop,0
B,45,71.73,Desktop,0
A,29,138.78,Mobile,0
A,19,118.93,Desktop,0
A,24,111.29,Mobile,0
A,37,62.62,Mobile,1
B,19,137.74,Desktop,0
B,27,88.03,Mobile,0
A,30,85.99,Mobile,0
A,33,120.33,Mobile,0
B,59,69.75,Mobile,0
A,45,76.83,Mobile,0
A,46,64.3,Mobile,0
A,28,80.04,Mobile,1
B,33,107.48,Desktop,0
B,25,89.88,Desktop,0
B,38,106.12,Mobile,0
B,23,135.91,Mobile,0
B,28,87.3,Mobile,0
B,43,118.8,Desktop,1
A,29,94.57,Desktop,1
A,19,130.77,Desktop,1
B,37,99.0,Desktop,0
B,56,109.55,Mobile,0
A,45,114.99,Mobile,1
B,56,76.22,Mobile,0
B,24,97.56,Desktop,0
B,33,90.87,Desktop,0
A,30,110.92,Desktop,0
B,46,86.77,Mobile,1
A,39,90.46,Mobile,0
A,55,98.32,Mobile,1
A,53,114.0,Desktop,1
A,19,110.42,Desktop,0
A,53,130.03,Desktop,0
A,31,120.65,Mobile,0
B,45,101.02,Desktop,0
B,30,151.11,Desktop,0
A,21,58.64,Desktop,0
B,33,105.18,Desktop,0
B,19,83.37,Desktop,0
B,52,88.68,Mobile,0
B,37,114.27,Mobile,0
B,35,67.7,Mobile,0
B,25,135.65,Desktop,1
B,40,54.37,Mobile,0
A,40,140.95,Desktop,0
B,42,71.15,Mobile,0
B,58,62.31,Mobile,0
A,53,83.79,Desktop,1
A,20,109.83,Mobile,0
A,35,117.81,Desktop,0
B,46,82.21,Mobile,0
A,41,98.32,Desktop,0
A,46,101.5,Desktop,0
A,29,126.91,Desktop,0
A,58,93.22,Desktop,0
B,50,113.07,Desktop,0
B,30,105.29,Mobile,0
B,31,91.07,Desktop,0
A,51,90.58,Mobile,0
B,43,81.6,Desktop,0
B,25,61.27,Desktop,0
B,45,132.02,Desktop,0
B,55,87.45,Desktop,0
B,24,88.18,Desktop,0
B,46,55.51,Desktop,0
B,46,101.69,Desktop,0
A,47,85.86,Mobile,0
A,59,92.69,Mobile,0
B,49,144.11,Desktop,0
B,36,142.01,Desktop,0
A,23,116.96,Desktop,0
B,59,72.56,Desktop,0
B,58,105.88,Mobile,0
B,55,58.95,Mobile,0
A,24,122.1,Desktop,1
A,35,112.37,Desktop,1
A,48,79.73,Desktop,0
B,22,104.15,Desktop,1
A,23,91.0,Mobile,0
B,36,126.06,Mobile,0
A,59,110.94,Mobile,0
A,53,62.99,Desktop,0
A,31,87.87,Desktop,1
A,27,137.78,Mobile,0
A,57,84.42,Desktop,0
B,45,89.43,Mobile,0
B,57,104.78,Mobile,0
B,27,92.26,Desktop,0
B,38,119.09,Mobile,0
B,20,100.24,Desktop,0
A,29,107.72,Mobile,0
A,22,73.93,Desktop,0
B,43,124.16,Mobile,0
B,44,105.61,Desktop,0
B,27,103.93,Mobile,0
B,55,110.57,Desktop,0
A,30,118.19,Mobile,0
A,43,113.95,Desktop,0
B,44,79.48,Desktop,0
B,58,111.81,Desktop,0
A,25,111.4,Desktop,0
A,40,95.9,Mobile,0
B,57,95.64,Mobile,0
A,38,104.37,Desktop,0
B,18,85.32,Desktop,0
A,19,83.86,Desktop,0
B,42,118.28,Mobile,1
A,57,144.72,Mobile,0
B,29,114.26,Mobile,0
A,54,87.37,Desktop,0
B,33,76.47,Desktop,0
A,29,92.44,Desktop,0
A,29,98.32,Mobile,0
B,24,93.65,Mobile,0
B,55,112.42,Mobile,0
B,26,76.21,Mobile,0
A,43,121.31,Desktop,0
A,55,119.35,Desktop,0
B,33,93.69,Mobile,0
B,34,99.27,Mobile,1
B,39,97.08,Desktop,0
A,54,99.44,Mobile,0
B,56,78.13,Mobile,0
B,19,107.21,Mobile,0
A,56,96.47,Desktop,1
B,36,98.89,Mobile,1
A,57,76.43,Mobile,0
A,40,126.33,Desktop,0
A,55,86.14,Desktop,0
B,20,105.49,Mobile,0
A,39,106.35,Desktop,0
A,58,100.45,Mobile,1
B,25,142.42,Desktop,0
A,55,120.8,Desktop,0
A,35,71.24,Desktop,0
B,46,84.81,Desktop,1
A,46,87.89,Mobile,0
B,48,112.24,Desktop,0
A,52,113.65,Mobile,0
A,48,87.64,Desktop,0
B,54,100.79,Desktop,0
A,46,90.68,Desktop,1
B,55,92.46,Desktop,0
B,35,89.78,Mobile,0
A,45,79.52,Mobile,0
B,43,83.72,Desktop,0
A,55,67.84,Mobile,0
A,55,132.52,Mobile,0
B,31,89.18,Mobile,0
A,55,72.92,Desktop,0
A,55,121.71,Mobile,0
A,47,49.09,Mobile,0
A,44,102.5,Mobile,0
A,31,94.11,Desktop,0
A,27,89.28,Desktop,0
A,50,92.65,Mobile,0
B,47,104.98,Mobile,1
A,59,86.33,Mobile,0
B,18,91.05,Desktop,0
B,36,105.52,Mobile,1
B,36,115.34,Mobile,0
A,57,104.23,Desktop,0
B,22,107.8,Mobile,0
A,42,70.27,Desktop,0
B,50,97.53,Desktop,1
B,38,89.57,Mobile,0
A,48,75.43,Desktop,0
B,31,136.56,Desktop,0
B,48,115.81,Desktop,0
A,33,103.87,Desktop,0
A,57,133.87,Desktop,0
A,42,76.19,Mobile,0
A,22,109.42,Mobile,0
B,42,101.99,Mobile,0
A,48,90.3,Mobile,0
A,32,70.14,Mobile,0
B,27,80.81,Desktop,0
B,56,95.4,Desktop,0
B,58,106.29,Mobile,0
A,58,94.52,Desktop,0
A,29,97.29,Desktop,0
B,31,127.71,Mobile,0
B,43,95.64,Mobile,0
A,24,128.91,Desktop,0
A,20,97.68,Desktop,1
A,43,121.92,Mobile,0
B,19,109.21,Desktop,0
B,49,119.25,Desktop,0
B,56,115.0,Mobile,0
A,30,115.46,Mobile,0
A,19,83.72,Desktop,0
B,28,88.87,Desktop,1
B,54,77.0,Desktop,0
A,53,107.54,Mobile,0
B,35,88.21,Desktop,0
A,32,82.02,Mobile,1
A,40,98.76,Desktop,0
A,31,91.97,Desktop,0
A,47,106.89,Desktop,0
B,26,99.14,Mobile,0
A,51,118.77,Mobile,0
B,42,100.59,Desktop,0
B,40,95.01,Desktop,0
A,28,74.46,Desktop,1
B,23,106.74,Mobile,0
B,28,94.61,Desktop,1
B,29,101.03,Mobile,0
B,49,102.79,Mobile,0
B,57,98.63,Mobile,0
A,29,109.3,Mobile,0
B,34,94.36,Mobile,0
A,44,85.05,Desktop,0
B,47,113.77,Mobile,1
A,26,102.62,Desktop,0
B,19,122.84,Desktop,1
B,42,152.92,Desktop,0
B,39,98.65,Mobile,0
A,34,144.33,Desktop,1
A,45,106.53,Desktop,0
B,53,119.34,Desktop,0
A,55,79.57,Mobile,0
A,48,67.45,Mobile,0
B,29,110.1,Mobile,0
A,29,90.8,Desktop,0
B,37,120.49,Desktop,0
A,30,112.11,Mobile,0
A,29,101.75,Mobile,0
A,54,101.77,Desktop,0
A,53,111.82,Desktop,0
B,50,119.33,Mobile,0
A,44,82.69,Desktop,0
A,27,84.43,Mobile,0
B,30,81.55,Mobile,1
B,57,69.9,Desktop,0
B,55,83.31,Mobile,0
B,21,116.25,Desktop,0
A,28,68.22,Mobile,0
A,21,119.36,Desktop,0
A,48,108.94,Desktop,0
B,48,121.2,Desktop,0
B,26,93.8,Desktop,0
A,22,101.99,Mobile,0
B,41,102.96,Mobile,0
B,20,98.83,Desktop,0
A,53,106.78,Mobile,0
A,53,120.57,Desktop,1
B,28,93.42,Mobile,0
B,22,72.33,Mobile,1
A,19,91.09,Desktop,0
A,55,73.69,Mobile,1
B,30,113.4,Mobile,0
A,29,113.74,Desktop,0
A,33,99.23,Desktop,1
B,55,93.97,Mobile,0
B,33,119.48,Mobile,0
B,28,82.72,Mobile,1
A,26,86.43,Mobile,1
B,41,132.83,Desktop,0
B,52,113.0,Desktop,0
B,55,91.24,Desktop,0
B,41,90.64,Mobile,0
B,55,110.64,Desktop,0
A,47,70.04,Desktop,0
B,59,100.38,Desktop,0
B,52,79.02,Desktop,0
A,38,83.58,Desktop,0
B,34,116.19,Desktop,0
A,41,88.98,Mobile,0
A,44,80.33,Desktop,0
B,47,72.95,Mobile,1
B,30,91.82,Mobile,0
A,20,102.52,Desktop,0
B,45,103.25,Mobile,0
B,39,108.65,Desktop,0
B,35,118.47,Mobile,1
B,51,109.87,Mobile,0
B,27,94.06,Mobile,0
A,55,70.33,Desktop,0
A,38,111.84,Mobile,1
A,50,119.39,Mobile,0
A,41,100.89,Mobile,0
A,30,57.52,Desktop,0
A,56,87.64,Mobile,0
B,40,123.36,Mobile,0
B,48,83.06,Desktop,0
A,57,108.71,Mobile,0
A,27,117.33,Desktop,0
B,18,99.08,Desktop,1
B,19,84.14,Mobile,1
B,19,124.25,Mobile,0
A,42,100.15,Mobile,0
A,47,105.89,Mobile,1
B,33,97.89,Mobile,0
A,37,81.43,Desktop,0
A,34,150.95,Mobile,0
B,23,103.59,Desktop,0
B,45,67.43,Desktop,0
B,23,76.86,Mobile,0
A,18,88.13,Desktop,0
B,41,101.8,Mobile,0
A,59,99.2,Mobile,0
B,31,77.42,Desktop,1
B,44,72.69,Desktop,0
B,30,82.58,Desktop,0
B,56,126.81,Mobile,0
A,31,85.87,Desktop,0
B,41,84.61,Mobile,0
B,26,101.89,Desktop,1
B,39,125.9,Desktop,1
A,22,111.91,Desktop,0
B,52,95.33,Mobile,0
A,45,100.94,Mobile,0
B,54,91.16,Mobile,0
A,47,93.85,Desktop,0
A,26,125.54,Desktop,1
A,43,114.63,Mobile,0
A,38,96.6,Mobile,0
A,21,100.83,Mobile,0
A,34,87.13,Desktop,0
B,51,117.8,Mobile,0
A,46,76.88,Desktop,0
A,36,85.98,Mobile,0
B,51,82.61,Mobile,0
A,26,94.77,Mobile,0
A,28,99.32,Desktop,0
B,31,100.71,Mobile,0
B,45,92.4,Desktop,1
B,59,100.33,Desktop,0
B,54,96.07,Mobile,0
A,36,88.91,Mobile,0
A,57,94.32,Mobile,0
A,27,93.43,Desktop,0
B,53,94.01,Desktop,0
B,33,101.93,Desktop,0
B,32,54.01,Mobile,0
B,35,112.14,Mobile,0
A,23,100.04,Desktop,1
B,59,95.96,Desktop,1
B,41,76.25,Desktop,0
A,40,109.27,Desktop,0
B,46,98.69,Desktop,0
B,40,121.57,Mobile,1
A,48,50.58,Mobile,0
B,44,61.54,Desktop,0
B,52,81.64,Desktop,0
A,44,73.43,Mobile,0
B,51,66.64,Mobile,0
B,42,117.69,Mobile,0
A,22,84.96,Mobile,0
A,38,98.61,Mobile,0
B,28,56.36,Desktop,1
A,36,129.37,Mobile,0
A,58,78.83,Desktop,0
B,33,100.75,Mobile,0
B,23,76.28,Desktop,0
B,58,50.99,Mobile,0
B,55,95.66,Mobile,0
A,43,98.85,Mobile,0
A,55,119.2,Desktop,0
B,45,97.46,Desktop,0
A,39,109.55,Mobile,0
B,24,161.13,Mobile,0
B,18,93.34,Mobile,0
A,58,101.87,Mobile,0
B,30,118.96,Desktop,0
B,34,104.29,Desktop,0
A,58,89.03,Desktop,0
B,38,88.0,Desktop,0
B,18,135.7,Mobile,0
A,34,113.58,Desktop,0
B,37,106.38,Desktop,0
B,47,104.82,Desktop,0
B,34,48.67,Desktop,0
B,44,101.42,Desktop,0
B,44,103.39,Mobile,0
B,58,82.21,Mobile,0
A,21,119.44,Mobile,0
B,58,92.73,Mobile,0
B,50,106.18,Desktop,0
B,18,91.72,Mobile,0
A,28,92.76,Desktop,0
A,25,117.85,Desktop,0
B,52,106.17,Desktop,0
B,47,126.31,Desktop,0
B,54,97.76,Desktop,0
A,57,129.1,Desktop,0
A,41,103.01,Desktop,0
A,20,65.35,Mobile,1
A,48,78.64,Desktop,0
B,58,112.56,Desktop,0
B,55,89.62,Mobile,0
B,21,80.35,Desktop,0
A,21,110.77,Desktop,0
A,25,112.49,Mobile,0
A,53,73.0,Mobile,0
B,19,110.35,Desktop,0
A,20,76.51,Mobile,0
B,48,92.93,Desktop,0
A,27,72.76,Desktop,0
A,43,127.67,Mobile,0
B,19,65.29,Mobile,1
A,31,99.88,Desktop,0
B,19,90.18,Desktop,0
A,35,113.49,Desktop,0
A,44,72.76,Desktop,1
B,26,117.83,Mobile,0
A,49,110.41,Desktop,0
A,28,84.75,Mobile,1
B,38,66.44,Desktop,0
A,50,98.88,Desktop,0
B,50,83.01,Mobile,0
B,35,93.82,Desktop,0
B,41,121.99,Desktop,1
A,29,89.11,Mobile,0
B,32,112.15,Desktop,0
A,38,80.14,Mobile,0
B,23,66.1,Desktop,0
B,55,103.51,Mobile,0
A,24,73.43,Mobile,0
B,35,83.12,Mobile,0
B,39,120.08,Mobile,0
B,49,66.99,Desktop,1
A,54,82.84,Mobile,0
B,24,67.93,Mobile,0
A,37,125.96,Desktop,0
A,30,92.35,Mobile,0
A,53,53.56,Mobile,0
A,46,95.94,Desktop,0
A,38,45.63,Desktop,1
B,19,129.69,Desktop,0
B,46,109.97,Mobile,0
B,36,89.85,Mobile,1
A,51,87.37,Desktop,0
B,25,92.85,Mobile,1
B,49,68.3,Mobile,0
B,30,86.18,Desktop,0
A,35,105.05,Mobile,0
B,21,104.21,Mobile,0
B,35,91.14,Mobile,0
A,31,126.01,Desktop,0
B,25,84.78,Desktop,0
B,36,58.89,Desktop,0
A,41,100.7,Desktop,0
A,33,86.05,Desktop,0
A,54,148.29,Desktop,0
A,18,109.24,Mobile,0
B,32,67.59,Desktop,0
A,26,108.86,Desktop,1
B,59,76.67,Desktop,0
A,35,74.06,Desktop,0
A,21,107.65,Desktop,0
A,59,79.18,Mobile,0
B,22,115.62,Desktop,1
B,24,110.33,Desktop,0
B,19,111.5,Desktop,0
B,20,113.88,Desktop,0
A,18,94.32,Mobile,0
A,35,49.67,Desktop,0
A,24,75.56,Desktop,0
B,23,95.93,Mobile,0
B,51,116.96,Desktop,0
A,53,86.68,Mobile,0
A,22,125.86,Mobile,0
B,58,97.8,Desktop,1
B,38,124.75,Desktop,0
A,40,119.15,Mobile,0
A,52,67.88,Mobile,0
A,18,92.08,Desktop,0
B,52,96.12,Mobile,1
B,36,112.42,Desktop,0
A,47,114.31,Desktop,0
A,59,114.21,Desktop,0
A,23,87.23,Desktop,0
B,59,114.09,Mobile,0
B,48,117.92,Desktop,0
A,31,78.02,Mobile,0
A,33,62.74,Desktop,0
A,46,68.58,Mobile,0
B,56,86.16,Desktop,0
B,59,87.67,Desktop,0
B,57,111.55,Desktop,0
B,36,81.0,Mobile,0
A,38,91.36,Mobile,0
A,50,124.35,Desktop,1
B,47,73.81,Mobile,0
B,31,92.66,Desktop,0
B,48,77.08,Mobile,0
A,43,67.44,Mobile,0
B,35,114.87,Desktop,0
A,21,104.85,Desktop,0
A,53,83.59,Mobile,0
A,30,81.07,Desktop,1
B,54,119.1,Mobile,1
B,27,76.14,Desktop,0
B,54,128.07,Desktop,0
B,47,102.14,Desktop,0
A,58,129.48,Mobile,1
A,21,81.71,Desktop,1
B,27,65.79,Mobile,0
A,59,83.82,Desktop,1
A,57,121.9,Desktop,0
B,57,129.77,Desktop,0
B,45,93.67,Desktop,0
A,19,105.11,Mobile,0
B,44,112.98,Mobile,0
A,46,91.32,Mobile,0
B,23,83.13,Mobile,0
A,40,92.65,Mobile,0
B,29,108.41,Mobile,0
A,58,82.89,Desktop,0
B,25,91.08,Desktop,0
B,27,106.39,Desktop,0
B,34,109.71,Desktop,0
A,18,118.31,Mobile,0
B,20,57.62,Mobile,0
B,45,137.36,Desktop,0
A,59,98.66,Mobile,0
B,53,116.65,Desktop,0
A,43,112.01,Mobile,0
A,42,75.61,Desktop,0
A,51,104.91,Mobile,0
A,20,96.83,Desktop,0
A,45,108.73,Desktop,0
A,46,112.39,Desktop,0
B,30,107.15,Mobile,1
A,59,102.84,Desktop,0
B,56,112.53,Desktop,0
A,37,116.13,Desktop,0
B,39,97.92,Desktop,1
A,30,87.08,Desktop,0
A,25,109.26,Desktop,0
B,59,99.31,Mobile,0
B,36,107.16,Desktop,0
A,22,112.88,Mobile,0
A,22,119.3,Desktop,0
B,51,81.46,Desktop,0
B,51,97.85,Desktop,0
A,28,119.39,Desktop,0
A,55,112.36,Mobile,0
B,24,90.16,Mobile,0
A,33,90.15,Mobile,0
A,35,121.22,Mobile,0
B,23,103.62,Desktop,0
B,18,110.07,Mobile,0
A,40,96.44,Mobile,0
A,55,83.29,Mobile,1
B,25,92.71,Mobile,0
B,29,95.8,Mobile,0
B,22,90.35,Mobile,0
B,44,105.62,Mobile,0
B,38,108.12,Desktop,0
A,54,104.78,Desktop,0
B,30,131.52,Mobile,0
B,36,81.1,Desktop,0
B,30,105.5,Mobile,0
A,39,138.08,Mobile,0
A,49,113.99,Desktop,0
B,20,78.0,Mobile,0
A,26,102.62,Desktop,0
B,55,95.87,Mobile,0
B,40,109.95,Desktop,0
B,43,93.25,Desktop,0
A,24,93.39,Mobile,0
A,27,71.6,Desktop,0
A,22,122.25,Desktop,0
B,33,125.77,Mobile,0
A,26,56.88,Mobile,0
B,42,124.81,Mobile,0
A,56,93.68,Desktop,0
B,55,99.13,Desktop,0
B,32,96.0,Desktop,0
A,49,108.66,Mobile,0
B,52,98.25,Mobile,0
A,41,103.32,Mobile,0
B,53,97.68,Desktop,0
B,57,107.5,Mobile,0
A,58,110.33,Mobile,0
B,43,82.32,Desktop,0
B,54,109.37,Mobile,0
B,58,121.77,Mobile,0
B,40,66.09,Mobile,0
A,36,107.74,Mobile,0
A,28,114.67,Mobile,0
A,35,100.2,Mobile,0
B,45,94.23,Mobile,0
A,32,124.68,Mobile,0
A,59,130.67,Mobile,0
B,57,85.11,Mobile,0
B,49,75.65,Desktop,1
A,32,93.12,Desktop,0
A,54,75.33,Desktop,0
B,20,84.83,Desktop,0
B,57,116.69,Mobile,0
B,29,92.8,Desktop,0
B,33,116.85,Desktop,1
A,22,99.61,Desktop,0
A,22,89.63,Desktop,0
B,42,108.65,Desktop,0
B,28,126.68,Mobile,0
A,57,93.37,Desktop,0
A,27,100.78,Mobile,0
A,54,92.72,Desktop,0
A,25,97.31,Mobile,0
B,37,89.2,Desktop,0
A,54,120.33,Mobile,0
B,52,77.8,Desktop,1
B,46,124.85,Mobile,0
A,50,104.06,Desktop,0
B,44,93.35,Desktop,0
B,24,80.88,Mobile,0
B,40,108.41,Desktop,0
B,44,68.49,Desktop,0
A,22,93.81,Desktop,1
A,59,77.84,Desktop,0
A,28,80.17,Mobile,0
B,26,91.28,Desktop,0
B,18,92.24,Desktop,0
A,46,95.07,Mobile,0
B,22,120.3,Mobile,0
A,33,78.74,Mobile,0
A,31,87.31,Mobile,0
B,57,86.37,Desktop,0
A,34,98.52,Desktop,0
B,26,96.94,Desktop,0
A,49,119.14,Mobile,0
B,50,80.89,Mobile,0
B,59,78.41,Desktop,0
A,24,69.96,Mobile,0
A,56,143.51,Desktop,0
B,38,95.42,Desktop,0
B,32,103.43,Mobile,0
B,51,70.12,Desktop,0
B,21,82.37,Desktop,0
A,29,110.02,Mobile,0
A,51,85.0,Desktop,0
B,41,93.63,Desktop,0
B,38,83.27,Desktop,0
B,55,155.04,Mobile,0
A,58,61.49,Desktop,0
A,45,108.5,Mobile,0
B,20,101.34,Mobile,0
B,18,65.85,Desktop,0
B,57,93.45,Desktop,0
A,28,104.41,Mobile,1
A,37,96.27,Mobile,1
B,23,93.54,Mobile,0
B,56,100.97,Desktop,0
B,58,79.76,Desktop,0
A,53,87.53,Mobile,0
B,41,117.13,Desktop,0
B,47,120.32,Desktop,0
A,59,85.4,Mobile,0
B,18,97.46,Desktop,0
A,43,95.62,Mobile,0
B,27,125.66,Desktop,0
A,37,83.43,Mobile,0
A,34,86.62,Mobile,0
A,33,84.11,Desktop,0
B,49,92.1,Mobile,0
B,26,131.48,Desktop,0
A,48,87.3,Mobile,0
B,44,87.81,Mobile,0
A,39,92.68,Mobile,0
A,38,133.72,Desktop,1
A,54,116.05,Desktop,0
B,59,90.5,Mobile,0
A,59,94.08,Mobile,0
B,42,60.04,Mobile,0
B,20,105.11,Mobile,0
A,20,67.97,Desktop,0
B,21,118.88,Desktop,1
B,59,149.73,Desktop,0
B,54,127.07,Desktop,0
A,51,83.48,Desktop,0
B,27,94.08,Mobile,0
A,48,107.6,Desktop,0
A,42,56.53,Mobile,0
B,19,112.03,Mobile,0
A,26,112.31,Desktop,0
B,47,99.36,Desktop,0
A,42,112.26,Mobile,0
B,48,96.52,Mobile,0
B,46,90.55,Desktop,0
A,31,167.44,Desktop,0
A,45,137.3,Mobile,0
A,25,78.23,Mobile,0
A,56,83.94,Desktop,0
A,54,101.25,Mobile,0
B,44,78.73,Desktop,0
B,26,124.54,Mobile,1
A,30,71.78,Mobile,0
A,58,122.82,Desktop,1
B,37,80.75,Mobile,0
B,33,100.7,Desktop,0
B,27,98.95,Mobile,0
A,42,80.42,Mobile,0
B,20,76.89,Mobile,0
A,32,71.58,Desktop,1
A,18,123.16,Desktop,0
A,32,74.62,Mobile,0
B,33,93.38,Desktop,1
A,28,75.52,Desktop,0
B,18,119.53,Mobile,0
A,36,94.4,Desktop,0
B,27,118.66,Mobile,0
B,25,109.95,Desktop,0
A,37,68.43,Mobile,0
A,26,100.55,Desktop,1
A,24,75.95,Mobile,0
B,29,112.36,Desktop,0
B,40,83.59,Desktop,0
B,56,84.8,Mobile,0
B,58,124.85,Desktop,0
A,53,106.08,Mobile,0
B,43,82.64,Desktop,0
A,57,79.35,Desktop,0
B,27,98.01,Mobile,0
B,42,110.31,Mobile,0
A,47,93.64,Mobile,0
A,54,79.99,Mobile,0
B,59,116.31,Desktop,0
B,50,96.71,Desktop,1
A,53,114.28,Desktop,0
B,20,106.83,Desktop,1
B,49,53.64,Desktop,0
A,52,66.64,Mobile,0
A,35,105.78,Desktop,0
A,47,91.72,Mobile,0
B,36,117.4,Desktop,1
A,29,77.91,Desktop,0
A,51,116.17,Desktop,0
A,21,94.67,Mobile,0
B,41,98.92,Desktop,0
A,24,141.02,Mobile,0
B,34,94.92,Mobile,0
B,56,100.14,Desktop,0
A,41,101.01,Desktop,0
B,33,78.34,Mobile,0
A,42,84.42,Desktop,0
B,36,81.98,Mobile,1
A,43,83.46,Desktop,0
B,50,122.03,Desktop,0
B,31,96.35,Desktop,1
B,40,105.61,Desktop,0
A,48,95.16,Desktop,0
A,36,116.16,Mobile,0
B,47,120.32,Desktop,0
A,43,62.89,Mobile,0
B,25,112.86,Mobile,0
A,39,85.12,Mobile,1
A,44,85.53,Mobile,0
B,47,84.89,Mobile,0
A,51,97.44,Desktop,0
A,19,102.91,Mobile,0
B,30,112.57,Mobile,0
B,27,84.64,Desktop,0
A,42,146.46,Desktop,0
B,50,101.6,Desktop,0
A,58,127.89,Desktop,0
A,44,87.87,Desktop,0
A,46,51.71,Desktop,0
A,44,155.0,Desktop,0
A,56,56.38,Desktop,0
B,33,110.97,Desktop,0
B,46,77.33,Mobile,0
A,52,101.93,Desktop,0
A,33,112.89,Desktop,0
B,32,74.44,Desktop,0
B,44,126.22,Mobile,0
B,50,112.78,Desktop,1
A,42,69.02,Desktop,0
B,50,81.78,Desktop,1
B,29,132.67,Mobile,1
A,31,135.03,Mobile,0
B,27,66.2,Desktop,0
B,59,73.74,Mobile,0
B,54,99.6,Desktop,0
A,29,79.23,Mobile,0
A,38,104.07,Mobile,0
A,53,98.51,Desktop,1
B,24,73.66,Desktop,0
B,29,94.42,Desktop,0
B,37,87.6,Mobile,0
A,51,96.37,Desktop,0
A,48,95.15,Desktop,0
B,23,87.13,Mobile,1
B,59,137.37,Mobile,0
B,21,118.03,Desktop,0
A,33,107.52,Desktop,0
B,57,66.97,Desktop,0
B,47,94.86,Mobile,0
B,49,86.76,Desktop,0
A,45,98.1,Mobile,0
B,20,133.71,Desktop,0
A,20,105.93,Mobile,0
A,44,79.1,Mobile,0
B,58,135.83,Mobile,0
A,46,57.48,Mobile,0
A,30,96.94,Desktop,0
B,28,92.49,Desktop,0
A,25,138.04,Mobile,0
B,54,67.89,Desktop,0
B,46,93.12,Desktop,0
B,27,94.03,Mobile,0
B,56,97.13,Desktop,0
A,24,107.45,Desktop,0
A,25,69.31,Desktop,0
A,55,64.27,Desktop,0
B,43,123.8,Mobile,1
B,19,151.72,Mobile,0
A,53,143.26,Mobile,0
B,52,137.34,Mobile,1
B,28,112.96,Desktop,0
A,41,95.23,Mobile,1
A,46,124.69,Desktop,0
B,40,94.9,Mobile,0
B,22,95.6,Mobile,0
B,41,90.69,Desktop,0
A,31,107.41,Desktop,0
B,34,68.6,Desktop,0
A,56,78.86,Desktop,0
A,18,107.68,Mobile,0
A,29,97.6,Desktop,1
B,55,112.14,Desktop,0
A,33,95.88,Desktop,0
A,53,82.17,Mobile,1
A,20,111.15,Desktop,0
B,57,95.52,Desktop,0
A,22,101.2,Mobile,0
B,49,83.01,Mobile,0
B,34,138.23,Mobile,1
B,25,85.08,Desktop,0
A,20,84.4,Desktop,0
